#name,Base,NaCl,SGX,SGX+NaCl
1 KB,5865.093832620927,0.0,0.0,8608.055780572762,
2 KB,5708.847553908397,0.0,0.0,9234.165052539855,
4 KB,5797.641837804216,0.0,0.0,9390.554664544303,
8 KB,6897.690628011785,0.0,0.0,11901.42682772374,
#16 KB,8650.571264459273,0.0,0.0,18058.62125384059,
#32 KB,12395.069753839263,0.0,0.0,29202.07292164579,
#64 KB,20261.754113405397,0.0,0.0,53717.463018787836,
#128 KB,34763.88027188731,0.0,0.0,98211.17204930738,
