#name,,Base,NaCl,SGX,SGX+NaCl
8157210.0005,0.0,0.0,8142135.00041,
8235741.00068,0.0,0.0,9609721.0004,
8267546.00062,0.0,0.0,9646847.00055,
8268182.00063,0.0,0.0,9648790.00082,
8271484.00034,0.0,0.0,9652246.00031,
8273209.00041,0.0,0.0,9652459.00058,
8530347.00089,0.0,0.0,9661755.00043,
10973083.0006,0.0,0.0,9661770.00068,
10989387.0005,0.0,0.0,9662856.00077,
10991637.0009,0.0,0.0,9665101.0009,
10995840.0006,0.0,0.0,9665337.00057,
10995957.0006,0.0,0.0,9666590.00059,
10997834.0006,0.0,0.0,9667052.00055,
10999454.0007,0.0,0.0,9676328.00067,
10999708.0007,0.0,0.0,9678734.00045,
11000226.0004,0.0,0.0,9681333.00071,
11001020.0004,0.0,0.0,9683909.00065,
11001207.0006,0.0,0.0,9689180.00038,
11001506.0007,0.0,0.0,9693092.00062,
11001804.0006,0.0,0.0,9696141.00027,
11002439.0004,0.0,0.0,9696908.00065,
11002479.0008,0.0,0.0,9707975.00033,
11002602.0005,0.0,0.0,10836483.0009,
11003021.0005,0.0,0.0,10850582.0003,
11003265.0007,0.0,0.0,10852957.0006,
11003452.0006,0.0,0.0,10854892.0003,
11003836.0002,0.0,0.0,10877965.0002,
11004313.0008,0.0,0.0,10884441.0007,
11005292.0009,0.0,0.0,10884543.0006,
11005526.0008,0.0,0.0,10884647.0004,
11005781.0002,0.0,0.0,10888793.0006,
11006747.0008,0.0,0.0,10892775.0003,
11007274.001,0.0,0.0,10893780.0006,
11007507.0003,0.0,0.0,10893865.0008,
11007790.0006,0.0,0.0,10897164.0007,
11007899.0005,0.0,0.0,10897822.0005,
11007920.0002,0.0,0.0,10899419.0003,
11008058.0005,0.0,0.0,10899586.0005,
11008153.0005,0.0,0.0,10901422.0009,
11008210.0004,0.0,0.0,10901431.0007,
11008516.0004,0.0,0.0,10906250.0007,
11008578.0006,0.0,0.0,10906798.0008,
11009169.0005,0.0,0.0,10907351.0007,
11009190.0006,0.0,0.0,10908573.0007,
11009528.0007,0.0,0.0,10909020.0005,
11009569.0003,0.0,0.0,10912315.0003,
11009592.0007,0.0,0.0,10913158.0006,
11009615.0006,0.0,0.0,10913617.0003,
11009668.0006,0.0,0.0,10913663.0008,
11009696.0007,0.0,0.0,10914191.0005,
11009713.0003,0.0,0.0,10914810.0005,
11009961.0006,0.0,0.0,10916039.0008,
