#name,,Base,NaCl,SGX,SGX+NaCl
6843713.00061,0.0,0.0,6697496.00045,
6917295.00051,0.0,0.0,6776815.00044,
7003495.00058,0.0,0.0,6787465.0005,
7099365.00042,0.0,0.0,6787788.00084,
8130853.00018,0.0,0.0,6788528.00049,
8148282.00044,0.0,0.0,6790062.00067,
8153050.00042,0.0,0.0,6790621.00028,
8153835.00038,0.0,0.0,6791051.00037,
8153943.00034,0.0,0.0,6791350.00064,
8155795.0006,0.0,0.0,6791616.00046,
8156085.00037,0.0,0.0,6791865.00056,
8161137.00022,0.0,0.0,6791991.00051,
8161244.00057,0.0,0.0,6792151.00038,
8162771.00049,0.0,0.0,6792664.00039,
8163185.0004,0.0,0.0,6793149.00067,
8164254.00078,0.0,0.0,6793562.00065,
8164413.00084,0.0,0.0,6793908.00033,
8165487.00044,0.0,0.0,6794629.00086,
8166456.00075,0.0,0.0,6795693.00056,
8166710.00091,0.0,0.0,6795866.00091,
8167383.0007,0.0,0.0,6796044.00038,
8167439.00041,0.0,0.0,6796666.00074,
8167751.00045,0.0,0.0,6797021.00039,
8167946.0006,0.0,0.0,6798463.00057,
8168890.0007,0.0,0.0,6798486.00024,
8170068.00084,0.0,0.0,6799101.00067,
8170069.00032,0.0,0.0,6800793.00069,
8170171.00063,0.0,0.0,6800829.00079,
8170431.00026,0.0,0.0,6802444.00071,
8170618.00029,0.0,0.0,6802534.00066,
8170963.00038,0.0,0.0,6804162.00046,
8171082.00066,0.0,0.0,6804882.00045,
8171131.00071,0.0,0.0,6805785.00067,
8171276.00034,0.0,0.0,6806327.00014,
8171393.00051,0.0,0.0,6807048.00019,
8171431.0006,0.0,0.0,6807183.00029,
8171542.00079,0.0,0.0,6807589.00036,
8171900.00041,0.0,0.0,6808156.00093,
8172003.00057,0.0,0.0,6808862.00013,
8173317.00081,0.0,0.0,6809389.00068,
8174179.00048,0.0,0.0,6811698.00045,
8174392.00055,0.0,0.0,6812167.00076,
8174825.00065,0.0,0.0,6812313.00071,
8175208.00092,0.0,0.0,6813833.0004,
8175409.0008,0.0,0.0,6814491.00083,
8176491.00059,0.0,0.0,6814521.00054,
8176619.00024,0.0,0.0,6814789.00039,
8177122.00045,0.0,0.0,6814914.00084,
8177364.00056,0.0,0.0,6817265.00071,
8178759.00055,0.0,0.0,6818312.00082,
8179030.00063,0.0,0.0,6818497.00046,
8181413.00051,0.0,0.0,6819517.0005,
8181929.00093,0.0,0.0,6819535.0006,
8181949.00038,0.0,0.0,6819686.00066,
8182109.00049,0.0,0.0,6820633.0006,
8182150.00071,0.0,0.0,6821134.00037,
8183349.00079,0.0,0.0,6821359.00046,
8183933.00045,0.0,0.0,6821476.00057,
8185115.00031,0.0,0.0,6821821.0006,
8185710.00051,0.0,0.0,6821962.00061,
8186235.00084,0.0,0.0,6822049.00055,
8186623.0004,0.0,0.0,6822663.00068,
8187873.00012,0.0,0.0,6822802.00023,
8187965.0003,0.0,0.0,6822948.00054,
8188092.00062,0.0,0.0,6823291.00059,
8188131.00056,0.0,0.0,6823360.00042,
8188539.00063,0.0,0.0,6823444.00078,
8188642.00091,0.0,0.0,6823561.00042,
8188845.00068,0.0,0.0,6824198.00052,
8189419.00028,0.0,0.0,6824270.0006,
8189492.0008,0.0,0.0,6824328.00066,
8189950.00063,0.0,0.0,6824350.0007,
8190276.0007,0.0,0.0,6824383.00086,
8190406.00038,0.0,0.0,6824740.00062,
8190642.00032,0.0,0.0,6825022.00076,
8190645.00059,0.0,0.0,6826118.00051,
8190887.00061,0.0,0.0,6826416.00083,
8190964.00076,0.0,0.0,6826939.0004,
8191103.00047,0.0,0.0,6827000.00014,
8191576.00052,0.0,0.0,6827272.00083,
8191878.00065,0.0,0.0,6827289.00032,
8192094.00037,0.0,0.0,6827289.00034,
8192970.00044,0.0,0.0,6827298.00066,
8193101.00046,0.0,0.0,6827456.0006,
8193325.00074,0.0,0.0,6827487.00081,
8193534.00032,0.0,0.0,6827982.00063,
8193535.00056,0.0,0.0,6828774.00052,
8193806.00082,0.0,0.0,6829311.00075,
8194813.00043,0.0,0.0,6829614.00026,
8196950.00039,0.0,0.0,6829696.00039,
8199668.00049,0.0,0.0,6829738.00049,
8200091.00081,0.0,0.0,6830075.00052,
8200911.00033,0.0,0.0,6830364.00067,
8204112.00063,0.0,0.0,6830930.00071,
8208248.00037,0.0,0.0,6831016.00053,
8219302.00027,0.0,0.0,6831151.00038,
8222619.00059,0.0,0.0,6831185.00081,
8225504.00045,0.0,0.0,6831390.0007,
8226217.00047,0.0,0.0,6831544.00068,
8226421.00034,0.0,0.0,6831734.00072,
8233440.00067,0.0,0.0,6832844.00036,
8233543.00073,0.0,0.0,6832978.00049,
8234041.00028,0.0,0.0,6833262.00045,
8236056.00059,0.0,0.0,6833666.00061,
8237738.00048,0.0,0.0,6833781.00054,
8238736.00057,0.0,0.0,6833883.00057,
8239340.00035,0.0,0.0,6833961.00065,
8240588.00024,0.0,0.0,6834013.00053,
8241203.00088,0.0,0.0,6834115.00036,
8241641.00043,0.0,0.0,6834899.00045,
8241714.00048,0.0,0.0,6834989.00062,
8242010.00061,0.0,0.0,6835064.00046,
8242429.00075,0.0,0.0,6835173.00023,
8242733.0003,0.0,0.0,6835325.00092,
8242911.00075,0.0,0.0,6835530.00046,
8242963.0006,0.0,0.0,6835540.00057,
8243407.00066,0.0,0.0,6835714.00072,
8243835.00061,0.0,0.0,6835757.0003,
8243885.00033,0.0,0.0,6835777.00069,
8243953.00025,0.0,0.0,6835951.00096,
