#name,,Base,NaCl,SGX,SGX+NaCl
478.000534069,0.0,0.0,3274.00037981,
483.000351831,0.0,0.0,3327.00071732,
488.000399612,0.0,0.0,3331.00050531,
499.000918999,0.0,0.0,3359.00053001,
511.000393784,0.0,0.0,3374.0003519,
511.000716178,0.0,0.0,3393.00067898,
610.0008463,0.0,0.0,3394.00040062,
638.000724342,0.0,0.0,3400.00062405,
650.000600582,0.0,0.0,3405.00028231,
656.000770196,0.0,0.0,3405.00071336,
661.000199928,0.0,0.0,3405.00084517,
808.000634795,0.0,0.0,3411.00083336,
1131.00079302,0.0,0.0,3414.00059606,
1182.00057736,0.0,0.0,3414.00072113,
1512.00055226,0.0,0.0,3416.00052309,
2450.00058508,0.0,0.0,3417.00066082,
2464.00056832,0.0,0.0,3418.00069018,
2469.00045097,0.0,0.0,3419.0006856,
2471.00044491,0.0,0.0,3420.00067596,
2474.00046236,0.0,0.0,3421.0003893,
2475.00038975,0.0,0.0,3421.00090906,
2476.00028186,0.0,0.0,3425.00043334,
2476.00035768,0.0,0.0,3426.00033732,
2477.00046909,0.0,0.0,3428.00038828,
2477.0008622,0.0,0.0,3428.00057432,
2478.00047684,0.0,0.0,3431.00079121,
2478.00063229,0.0,0.0,3432.00067105,
2479.00054967,0.0,0.0,3432.00085304,
2480.00014334,0.0,0.0,3433.00046539,
2480.00042862,0.0,0.0,3433.00049845,
2480.0006352,0.0,0.0,3434.00052929,
2480.00067068,0.0,0.0,3435.00044527,
2480.00074429,0.0,0.0,3435.0006204,
2481.00060061,0.0,0.0,3438.00037664,
2481.0007028,0.0,0.0,3441.0006886,
2482.0002837,0.0,0.0,3442.00059286,
2482.00037681,0.0,0.0,3443.00030237,
2482.00039706,0.0,0.0,3444.0006128,
2482.00059681,0.0,0.0,3445.00029674,
2482.00064647,0.0,0.0,3446.00055219,
2483.00020626,0.0,0.0,3447.00042271,
2483.00022242,0.0,0.0,3447.00050021,
2483.00044336,0.0,0.0,3447.00063445,
2483.00055021,0.0,0.0,3449.00054734,
2485.00034843,0.0,0.0,3452.00037544,
2485.00036236,0.0,0.0,3453.00056707,
2485.00044267,0.0,0.0,3453.00059416,
2485.00075964,0.0,0.0,3453.00087336,
2485.0009127,0.0,0.0,3454.00074894,
2486.00055929,0.0,0.0,3455.00082364,
2487.00038288,0.0,0.0,3455.00082831,
2487.00053896,0.0,0.0,3456.00047199,
2487.00057574,0.0,0.0,3456.00051014,
2488.00050284,0.0,0.0,3456.00053253,
2489.00037445,0.0,0.0,3456.00063282,
2489.00048217,0.0,0.0,3457.00020845,
2490.00019933,0.0,0.0,3457.0003817,
2490.00048253,0.0,0.0,3457.00076983,
2490.00076008,0.0,0.0,3458.00038565,
2490.0007643,0.0,0.0,3458.00065454,
2491.00022187,0.0,0.0,3459.00087262,
2491.00071387,0.0,0.0,3462.00053767,
2491.00073234,0.0,0.0,3462.00072472,
2491.000776,0.0,0.0,3462.00085668,
2492.00016949,0.0,0.0,3465.00022749,
2492.00048393,0.0,0.0,3465.00059303,
2492.00053305,0.0,0.0,3465.00088981,
2492.00056694,0.0,0.0,3466.00051676,
2492.00077357,0.0,0.0,3466.00061312,
2492.00082398,0.0,0.0,3466.00066133,
2493.00022067,0.0,0.0,3467.0005024,
2493.00028061,0.0,0.0,3467.00066021,
